id,title,runtime,release_date,budget,revenue,popularity,vote_average,vote_count,belongs_to_collection,missingness_score,has_tagline,has_homepage,num_same_title,changed_title,num_genres,main_genre,Comedy,Drama,Documentary,Science Fiction,Western,TV Movie,Mystery,Romance,Thriller,Animation,Family,Adventure,War,Music,History,Action,Fantasy,Crime,Horror,top10_prod_comps,num_production_companies,main_production_country,num_production_countries,num_spoken_languages,lang_group,is_english_spoken,popularity_percentile,weighted_rating,release_year,Season,return_on_investment_ratio,profit_loss
93828,Welcome to the Punch,99,2013-03-15,8500000,3900000,3.198,5.854,661,0,0,1,0,1,False,3,Action,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,Other,9,Canada,4,1,1,True,53.591881844669956,5.854721626994305,2013,Spring,-0.5411764705882353,-4600000
93837,So Undercover,94,2012-12-06,15000000,2500000,3.1186,6.1,1122,0,0,1,0,1,False,2,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Other,6,United States of America,1,1,1,True,52.43645132120969,6.100206337551407,2012,Winter,-0.8333333333333334,-12500000
93855,A Flat for Three,120,2012-03-02,10495000,9303603,0.749,5.988,200,0,0,1,0,1,True,2,Comedy,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,1,Italy,1,1,1,False,8.921933085501859,5.989710035175275,2012,Spring,-0.11352043830395427,-1191397
93856,Chernobyl Diaries,88,2012-05-24,1000000,38390020,4.431,5.297,1600,0,0,1,1,1,False,2,Horror,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Warner Bros.,4,United States of America,1,4,4+,True,68.2206369938712,5.297646294234997,2012,Spring,37.39002,37390020
94047,My Way,137,2011-12-21,25500000,16653488,3.2601,7.863,399,0,0,1,1,2,True,4,Drama,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,Other,3,South Korea,1,6,4+,True,54.511202652466594,7.859171792675577,2011,Winter,-0.34692203921568626,-8846512
94064,Skin Deep,89,2003-06-18,400000,19674902,1.0827,3.5,2,0,0,1,1,2,False,4,Comedy,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,Other,3,United States of America,1,1,1,True,15.387320405907767,4.443905690076694,2003,Summer,48.187255,19274902
94196,Zarafa,78,2012-01-25,10750000,12197574,1.1506,6.8,111,0,0,0,1,1,False,2,Family,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Other,5,Belgium,2,1,1,False,16.919521752235507,6.795818902412769,2012,Winter,0.1346580465116279,1447574
94201,El Condor,102,1970-06-19,35000000,4500000,1.6108,5.6,28,0,0,1,0,1,False,2,Western,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Other,2,Spain,2,2,2,True,26.574902039586057,5.625231623111382,1970,Summer,-0.8714285714285714,-30500000
94329,The Raid,101,2012-03-22,1100000,9148519,8.3314,7.4,3543,1,0,1,1,1,True,3,Action,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,Other,4,France,3,1,1,False,88.23470310459159,7.399698565764738,2012,Spring,7.316835454545455,8048519
94348,Alex Cross,101,2012-10-18,45000000,30353232,4.3983,5.2,729,0,0,1,1,1,False,4,Action,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,Other,6,United States of America,2,2,2,True,67.92926755752035,5.201550297356479,2012,Fall,-0.32548373333333336,-14646768
94440,The Boost,95,1988-12-23,8000000,784990,2.2027,5.5,54,0,0,1,0,1,False,2,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Columbia Pictures,2,United States of America,1,1,1,True,37.23500452124988,5.515122128549638,1988,Winter,-0.90187625,-7215010
94533,The Badlanders,85,1958-09-03,1436000,2015000,1.7757,6.2,43,0,0,1,0,1,False,4,Western,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,Other,2,United States of America,1,1,1,True,29.724706118758164,6.202993569777957,1958,Fall,0.4032033426183844,579000
94901,About Cherry,102,2012-02-14,2500000,8315,3.0753,4.6,298,0,0,1,0,1,False,1,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,2,United States of America,1,1,1,True,51.79342911684919,4.605791695887056,2012,Winter,-0.996674,-2491685
94904,7 Days in Havana,129,2012-04-05,3800000,197911,1.6964,5.7,108,0,0,0,0,1,True,1,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,9,Cuba,3,1,1,False,28.041796443283435,5.705795569451653,2012,Spring,-0.9479181578947369,-3602089
95140,Detention,98,2003-07-05,5000000,16324,2.6877,4.5,57,0,0,0,0,1,False,2,Action,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Other,4,Canada,1,2,2,True,45.62945845473727,4.5315813287970705,2003,Summer,-0.9967352,-4983676
95358,The Pleasure Seekers,107,1964-12-25,2100000,2000000,2.0074,5.1,7,0,0,1,0,1,False,4,Comedy,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,20th Century Fox,1,United States of America,1,1,1,True,33.839043504471015,5.25396463377876,1964,Winter,-0.047619047619047616,-100000
95359,This Could Be the Night,103,1957-05-14,1560000,1520000,1.645,5.6,11,0,0,1,0,1,False,2,Comedy,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,1,United States of America,1,1,1,True,27.07726313674269,5.660976422519173,1957,Spring,-0.02564102564102564,-40000
95610,Bridget Jones's Baby,123,2016-09-14,35000000,211952420,7.6403,6.41,2967,1,0,1,0,1,False,3,Drama,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,2,France,2,2,2,True,86.22525871596504,6.409973624349808,2016,Fall,5.055783428571429,176952420
96128,Traffic in Souls,88,1913-11-24,5700,450000,0.6794,5.2,20,0,0,0,0,1,False,2,Crime,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Other,1,United States of America,1,2,2,True,7.666030342610268,5.253891289058576,1913,Fall,77.94736842105263,444300
96239,Remington and the Curse of the Zombadings,96,2011-08-31,22361,721651,0.5715,5.2,15,0,0,0,1,1,True,2,Comedy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Other,4,Philippines,1,1,1,False,5.706822063699387,5.27073231688938,2011,Summer,31.272751665846787,699290
96349,Working Girls,93,1987-02-27,300000,1777744,2.2672,6.1,33,0,0,1,1,1,False,1,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,5,United States of America,1,2,2,True,38.259821159449416,6.1068152079479425,1987,Winter,4.925813333333333,1477744
96355,Leo,78,2007-11-15,1500000,340000,0.3614,5.9,16,0,0,0,0,1,False,2,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Other,4,Sweden,1,2,2,False,2.4515221541243846,5.925395121778241,2007,Fall,-0.7733333333333333,-1160000
96399,Outlaws - For Greater Glory,145,2012-06-01,12000000,10173682,2.581,6.748,155,0,0,1,1,1,True,4,History,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,Other,2,Mexico,2,2,2,True,43.84105294885964,6.7453315196809625,2012,Summer,-0.15219316666666666,-1826318
96589,Burnface,98,2010-12-10,260553,20735,0.3771,5.2,6,0,0,0,1,1,True,2,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Other,15,Spain,1,3,3,False,2.7027027027027026,5.3616738671757265,2010,Winter,-0.9204192621079013,-239818
96696,Gable and Lombard,131,1976-02-11,4500000,5800000,2.3415,5.2,5,0,0,1,0,1,False,2,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Universal Pictures,1,United States of America,1,1,1,True,39.576007233999796,5.388619511705015,1976,Winter,0.28888888888888886,1300000
96714,Diaz - Don't Clean Up This Blood,127,2012-04-13,6453637,1800000,1.3502,7.2,425,0,0,0,0,1,False,2,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Other,10,France,3,5,4+,True,21.295086908469806,7.197961777160165,2012,Spring,-0.7210875046117406,-4653637
96721,Rush,123,2013-09-02,38000000,90200000,13.7877,7.722,7281,0,0,1,0,1,False,2,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Other,3,United Kingdom,2,4,4+,True,95.71988345222546,7.721809079520768,2013,Fall,1.3736842105263158,52200000
96724,Anna Karenina,130,2012-09-06,40600000,68929150,6.5372,6.7,2307,0,0,1,0,3,False,3,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,Other,2,United Kingdom,1,3,3,True,81.62363106601025,6.699840432006166,2012,Fall,0.6977623152709359,28329150
96844,"Peter Gabriel: New Blood, Live In London",162,2011-10-24,100000,1000000,0.3092,6.3,3,0,0,0,0,1,False,1,Music,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Other,1,United Kingdom,1,1,1,True,1.763287451019793,6.30792926755752,2011,Fall,9.0,900000
96936,The Bling Ring,90,2013-06-12,15000000,19145732,6.8938,5.424,3039,0,0,1,1,1,False,2,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Other,2,United States of America,1,1,1,True,83.26132824274089,5.424298591141524,2013,Summer,0.27638213333333334,4145732
97006,Temptation: Confessions of a Marriage Counselor,111,2013-03-29,37000000,53143144,4.4659,6.6,177,0,0,1,0,1,False,1,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lionsgate,2,United States of America,1,1,1,True,68.57228976188084,6.598492792529383,2013,Spring,0.4363011891891892,16143144
97020,RoboCop,118,2014-01-30,120000000,242688965,10.0297,5.876,5558,0,0,1,1,2,False,3,Science Fiction,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Columbia Pictures,3,United States of America,1,1,1,True,91.60052245554104,5.876081978246129,2014,Winter,1.0224080416666668,122688965
97342,Vedam,141,2010-06-04,3000000,9000000,0.8406,7.3,35,0,0,0,0,1,True,2,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Other,1,India,1,1,1,False,10.640008037777553,7.273103251950836,2010,Summer,2.0,6000000
97365,Rust and Bone,123,2012-05-17,15400000,25762027,1.8857,7.2,1385,0,0,0,0,1,True,2,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,8,France,4,3,3,True,31.46789912589169,7.199373533239705,2012,Spring,0.6728588961038962,10362027
97367,The Place Beyond the Pines,140,2013-03-20,15000000,47135966,8.0264,7.0,4902,0,0,1,1,1,False,2,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Other,6,United States of America,1,2,2,True,87.40078368331157,6.999863699178102,2013,Spring,2.1423977333333335,32135966
97370,Under the Skin,108,2014-03-14,13300000,5735963,6.4426,6.141,3525,0,0,1,1,1,False,3,Thriller,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Other,4,United Kingdom,2,1,1,True,81.17150607856928,6.141054088789062,2014,Spring,-0.5687245864661654,-7564037
97430,The Man with the Iron Fists,96,2012-11-02,15000000,20546518,4.5967,5.5,1135,1,0,1,0,1,False,1,Action,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Universal Pictures,5,China,3,3,3,True,69.72269667436953,5.500732145308301,2012,Fall,0.36976786666666667,5546518
97512,The Courier,91,2012-03-29,15500000,58387,3.885,5.0,121,0,0,1,0,1,False,2,Action,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Other,1,United States of America,1,1,1,True,62.70471214709132,5.0109157136904106,2012,Spring,-0.9962330967741936,-15441613
97519,Lost Horizon,147,1973-03-14,5900000,3800000,2.8966,5.4,37,0,0,1,0,1,False,5,Adventure,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,Columbia Pictures,3,United States of America,1,2,2,True,49.06058474831709,5.424518870269213,1973,Spring,-0.3559322033898305,-2100000
97614,Deadfall,95,2012-11-08,12000000,1900000,3.6255,5.957,679,0,0,1,1,2,False,3,Crime,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Other,5,France,2,1,1,True,59.53983723500452,5.957551054515044,2012,Fall,-0.8416666666666667,-10100000
97630,Zero Dark Thirty,157,2012-12-19,40000000,132800000,8.6345,6.988,4599,0,0,1,1,1,False,2,Thriller,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Other,3,United States of America,1,2,2,True,89.13895307947352,6.987857329797876,2012,Winter,2.32,92800000
98010,Francis of Assisi,105,1961-07-12,2000000,1800000,1.7871,7.6,31,0,0,1,0,1,False,2,History,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20th Century Fox,2,United States of America,1,1,1,True,29.95076861247865,7.5603661584446895,1961,Summer,-0.1,-200000
98203,Captive,120,2012-09-05,2000000,2800000,1.6078,5.9,31,0,0,1,0,2,False,2,Drama,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Other,2,France,4,2,2,True,26.514618707927255,5.91349115844469,2012,Fall,0.4,800000
98339,The Samaritan,90,2012-03-02,12000000,15220,2.3544,5.467,211,0,0,0,1,1,False,1,Thriller,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Other,4,Canada,1,1,1,True,39.73676278508992,5.471078854104858,2012,Spring,-0.9987316666666667,-11984780
98344,Warriors of the Rainbow: Seediq Bale - Part 1: The Sun Flag,144,2011-09-09,25000000,29000000,1.0501,7.3,104,1,0,1,0,1,True,3,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,Other,6,Hong Kong,4,2,2,False,14.548377373656185,7.2907782578117155,2011,Fall,0.16,4000000
98357,Broken City,109,2013-01-18,56000000,34737199,5.6618,5.943,1487,0,0,1,1,1,False,3,Thriller,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Other,9,United States of America,1,1,1,True,77.26313674269065,5.943261234590207,2013,Winter,-0.379692875,-21262801
98398,The Lost Squadron,79,1932-03-12,621000,732000,1.1064,6.3,18,0,0,1,0,1,False,4,Drama,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,Other,1,United States of America,1,1,1,True,15.844469004320306,6.301669319485793,1932,Spring,0.178743961352657,111000
98486,"Sister, Sister",91,1987-09-13,4000000,743445,1.6923,4.6,24,0,0,1,0,1,False,4,Romance,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,Other,1,United States of America,1,1,1,True,27.941324223852103,4.669268682809203,1987,Fall,-0.81413875,-3256555
98491,Wuthering Heights,104,1970-06-09,800000,4500000,2.8105,6.2,38,0,0,1,0,2,False,2,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,1,United Kingdom,1,1,1,True,47.52838340198935,6.20337736077513,1970,Summer,4.625,3700000
98493,Hitler's Children,82,1943-01-06,205000,3355000,0.9396,5.9,21,0,0,1,0,1,False,2,Romance,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,Other,1,United States of America,1,2,2,True,12.548980206972772,5.919623503192278,1943,Winter,15.365853658536585,3150000
98502,The Myth of Fingerprints,93,1997-09-17,2000000,458815,1.9565,4.9,31,0,0,0,0,1,False,3,Drama,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,2,United States of America,1,1,1,True,32.809203255299906,4.94474115844469,1997,Fall,-0.7705925,-1541185
